id,words,syllables,neumes,1-mer,2-mer,3-mer,4-mer,5-mer,6-mer,7-mer,8-mer,9-mer,10-mer,11-mer,12-mer,13-mer,14-mer,15-mer,16-mer,poisson-3,poisson-5,poisson-7
chant_276400,ff edfefg gfgfee eddB ddf dd g ghhGg gFdc fefgf ee g ghkh gh defgh fgfee cdffefg gfdc fe fgffede fD dedc gfghfgf fEde hghjhgfe,f f ed fe fg g fgfe e eddB d df d d g gh hG g gF dc fe fgf e e g ghk h g h d e f gh fgf e e c df fe fg gf dc fe fgf fe d e fD de d c gf gh fgf fE d e h g h jh gf e,f f ed fe fg g fgfe e eddB d df d d g gh hG g gF dc fe fgf e e g ghk h g h d e f gh fgf e e c df fe fg gf dc fe fgf fe d e fD de d c gf gh fgf fE d e h g h jh gf e,f f e d f e f g g f g f e e e d d B d d f d d g g h h G g g F d c f e f g f e e g g h k h g h d e f g h f g f e e c d f f e f g g f d c f e f g f f e d e f D d e d c g f g h f g f f E d e h g h j h g f e,ff ed fe fg gf gf ee ed dB dd fd dg gh hG gg Fd cf ef gf ee gg hk hg hd ef gh fg fe ec df fe fg gf dc fe fg ff ed ef Dd ed cg fg hf gf fE de hg hj hg fe,ffe dfe fgg fgf eee ddB ddf ddg ghh Ggg Fdc fef gfe egg hkh ghd efg hfg fee cdf fef ggf dcf efg ffe def Dde dcg fgh fgf fEd ehg hjh gfe,ffed fefg gfgf eeed dBdd fddg ghhG ggFd cfef gfee gghk hghd efgh fgfe ecdf fefg gfdc fefg ffed efDd edcg fghf gffE dehg hjhg fe,ffedf efggf gfeee ddBdd fddgg hhGgg Fdcfe fgfee gghkh ghdef ghfgf eecdf fefgg fdcfe fgffe defDd edcgf ghfgf fEdeh ghjhg fe,ffedfe fggfgf eeeddB ddfddg ghhGgg Fdcfef gfeegg hkhghd efghfg feecdf fefggf dcfefg ffedef Ddedcg fghfgf fEdehg hjhgfe,ffedfef ggfgfee eddBddf ddgghhG ggFdcfe fgfeegg hkhghde fghfgfe ecdffef ggfdcfe fgffede fDdedcg fghfgff Edehghj hgfe,ffedfefg gfgfeeed dBddfddg ghhGggFd cfefgfee gghkhghd efghfgfe ecdffefg gfdcfefg ffedefDd edcgfghf gffEdehg hjhgfe,ffedfefgg fgfeeeddB ddfddgghh GggFdcfef gfeegghkh ghdefghfg feecdffef ggfdcfefg ffedefDde dcgfghfgf fEdehghjh gfe,ffedfefggf gfeeeddBdd fddgghhGgg Fdcfefgfee gghkhghdef ghfgfeecdf fefggfdcfe fgffedefDd edcgfghfgf fEdehghjhg fe,ffedfefggfg feeeddBddfd dgghhGggFdc fefgfeegghk hghdefghfgf eecdffefggf dcfefgffede fDdedcgfghf gffEdehghjh gfe,ffedfefggfgf eeeddBddfddg ghhGggFdcfef gfeegghkhghd efghfgfeecdf fefggfdcfefg ffedefDdedcg fghfgffEdehg hjhgfe,ffedfefggfgfe eeddBddfddggh hGggFdcfefgfe egghkhghdefgh fgfeecdffefgg fdcfefgffedef Ddedcgfghfgff Edehghjhgfe,ffedfefggfgfee eddBddfddgghhG ggFdcfefgfeegg hkhghdefghfgfe ecdffefggfdcfe fgffedefDdedcg fghfgffEdehghj hgfe,ffedfefggfgfeee ddBddfddgghhGgg Fdcfefgfeegghkh ghdefghfgfeecdf fefggfdcfefgffe defDdedcgfghfgf fEdehghjhgfe,ffedfefggfgfeeed dBddfddgghhGggFd cfefgfeegghkhghd efghfgfeecdffefg gfdcfefgffedefDd edcgfghfgffEdehg hjhgfe,ff edfe fg gfgfe e ed dBd df dd gghh Gg gFdc f e fgf e egghk h gh d efgh fgf ee cdffef gg fd cfe f gf fed efDded c gfgh fgff Ed ehghjh gfe,ffed fefggf gfe eeddBd dfddgg hhGggFd cfefgfeeg ghk hghdefg hfgf eec dff efggfdcf efg ff edef Ddedc gfgh fgff Edehg hjhgfe,ffedfefggf gfeeeddBdd fddgg hhGggF dcfefgfee gghkhgh defghfgfee cdffefgg fd cfefgffe defDded cgfghfg ffEd ehghjhg fe
chant_280590,ggg ghghg g fhkjhkj hhhF hh jhg kkjkhg,g g g g h g h g g f h k j hk j h h hF h h j h g k k j k h g,g g g g h g h g g f h k j hk j h h hF h h j h g k k j k h g,g g g g h g h g g f h k j h k j h h h F h h j h g k k j k h g,gg gg hg hg gf hk jh kj hh hF hh jh gk kj kh g,ggg ghg hgg fhk jhk jhh hFh hjh gkk jkh g,gggg hghg gfhk jhkj hhhF hhjh gkkj khg,ggggh ghggf hkjhk jhhhF hhjhg kkjkh g,gggghg hggfhk jhkjhh hFhhjh gkkjkh g,gggghgh ggfhkjh kjhhhFh hjhgkkj khg,gggghghg gfhkjhkj hhhFhhjh gkkjkhg,gggghghgg fhkjhkjhh hFhhjhgkk jkhg,gggghghggf hkjhkjhhhF hhjhgkkjkh g,gggghghggfh kjhkjhhhFhh jhgkkjkhg,gggghghggfhk jhkjhhhFhhjh gkkjkhg,gggghghggfhkj hkjhhhFhhjhgk kjkhg,gggghghggfhkjh kjhhhFhhjhgkkj khg,gggghghggfhkjhk jhhhFhhjhgkkjkh g,gggghghggfhkjhkj hhhFhhjhgkkjkhg,ggggh gh g gfh kjhk jhhhFh hjhg kk jk h g,gggg hghggf hkjh kjh hhFhhjhg kkj khg,gggghghggfh kjh kjh hhFh hjhgkkjkh g
chant_281071,kkkjh h ghkkllk kh klml k klh hhl k kjkhg hgf gh gff kkljkh fhk,k k kj h h g h k kllk kh k l m l k kl h h hl k k jk h g h gf gh g f f k k l j k h f h k,k k kj h h g h k kl lk kh k l m l k kl h h hl k k jk h g h gf gh g f f k k l j k h f h k,k k k j h h g h k k l l k k h k l m l k k l h h h l k k j k h g h g f g h g f f k k l j k h f h k,kk kj hh gh kk ll kk hk lm lk kl hh hl kk jk hg hg fg hg ff kk lj kh fh k,kkk jhh ghk kll kkh klm lkk lhh hlk kjk hgh gfg hgf fkk ljk hfh k,kkkj hhgh kkll kkhk lmlk klhh hlkk jkhg hgfg hgff kklj khfh k,kkkjh hghkk llkkh klmlk klhhh lkkjk hghgf ghgff kkljk hfhk,kkkjhh ghkkll kkhklm lkklhh hlkkjk hghgfg hgffkk ljkhfh k,kkkjhhg hkkllkk hklmlkk lhhhlkk jkhghgf ghgffkk ljkhfhk,kkkjhhgh kkllkkhk lmlkklhh hlkkjkhg hgfghgff kkljkhfh k,kkkjhhghk kllkkhklm lkklhhhlk kjkhghgfg hgffkkljk hfhk,kkkjhhghkk llkkhklmlk klhhhlkkjk hghgfghgff kkljkhfhk,kkkjhhghkkl lkkhklmlkkl hhhlkkjkhgh gfghgffkklj khfhk,kkkjhhghkkll kkhklmlkklhh hlkkjkhghgfg hgffkkljkhfh k,kkkjhhghkkllk khklmlkklhhhl kkjkhghgfghgf fkkljkhfhk,kkkjhhghkkllkk hklmlkklhhhlkk jkhghgfghgffkk ljkhfhk,kkkjhhghkkllkkh klmlkklhhhlkkjk hghgfghgffkkljk hfhk,kkkjhhghkkllkkhk lmlkklhhhlkkjkhg hgfghgffkkljkhfh k,kkkj hhgh k kl lkkhklm lkklh hh lkk jk hgh gfg hgf fk kljk hf hk,kkkj h hghkk llkkh klm lk klhh hlkkjkhgh gf ghgffk kljkhf hk,kkk jhhg hkkllkk hklmlk klhhh lkkjkhghgf ghgffk kljkhfhk
chant_286801,fghgh gef gf dd dfdefedc f f hjghg efgfe dd hhgfghg,f ghg h g e f g f d d d f defedc f f hj ghg e f g fe d d h h g f g hg,f ghg h g e f g f d d d f defedc f f hj ghg e f g fe d d h h g f g hg,f g h g h g e f g f d d d f d e f e d c f f h j g h g e f g f e d d h h g f g h g,fg hg hg ef gf dd df de fe dc ff hj gh ge fg fe dd hh gf gh g,fgh ghg efg fdd dfd efe dcf fhj ghg efg fed dhh gfg hg,fghg hgef gfdd dfde fedc ffhj ghge fgfe ddhh gfgh g,fghgh gefgf dddfd efedc ffhjg hgefg feddh hgfgh g,fghghg efgfdd dfdefe dcffhj ghgefg feddhh gfghg,fghghge fgfdddf defedcf fhjghge fgfeddh hgfghg,fghghgef gfdddfde fedcffhj ghgefgfe ddhhgfgh g,fghghgefg fdddfdefe dcffhjghg efgfeddhh gfghg,fghghgefgf dddfdefedc ffhjghgefg feddhhgfgh g,fghghgefgfd ddfdefedcff hjghgefgfed dhhgfghg,fghghgefgfdd dfdefedcffhj ghgefgfeddhh gfghg,fghghgefgfddd fdefedcffhjgh gefgfeddhhgfg hg,fghghgefgfdddf defedcffhjghge fgfeddhhgfghg,fghghgefgfdddfd efedcffhjghgefg feddhhgfghg,fghghgefgfdddfde fedcffhjghgefgfe ddhhgfghg,fg hgh gefg f dddfde fed cff hj ghg ef gf edd hh gfghg,fghg hgef gf dddfd efedcf fhjghgefgf eddhhg fghg,fghgh gefgfdd dfdefedcf fhjghg efgfed dhhgfghg
chant_288763,ljlmnll lkjh jkkkjkJ k hgg g gfef de f gfgh hgg llmlkjk,l j lmnl l l kj h jk k kjkJ k h g g g g fe f d e f gf gh h g g l l m l k jk,l j lm nl l l kj h jk k kjkJ k h g g g g fe f d e f gf gh h g g l l m l k jk,l j l m n l l l k j h j k k k j k J k h g g g g f e f d e f g f g h h g g l l m l k j k,lj lm nl ll kj hj kk kj kJ kh gg gg fe fd ef gf gh hg gl lm lk jk,ljl mnl llk jhj kkk jkJ khg ggg fef def gfg hhg gll mlk jk,ljlm nlll kjhj kkkj kJkh gggg fefd efgf ghhg gllm lkjk,ljlmn lllkj hjkkk jkJkh ggggf efdef gfghh ggllm lkjk,ljlmnl llkjhj kkkjkJ khgggg fefdef gfghhg gllmlk jk,ljlmnll lkjhjkk kjkJkhg gggfefd efgfghh ggllmlk jk,ljlmnlll kjhjkkkj kJkhgggg fefdefgf ghhggllm lkjk,ljlmnlllk jhjkkkjkJ khggggfef defgfghhg gllmlkjk,ljlmnlllkj hjkkkjkJkh ggggfefdef gfghhggllm lkjk,ljlmnlllkjh jkkkjkJkhgg ggfefdefgfg hhggllmlkjk,ljlmnlllkjhj kkkjkJkhgggg fefdefgfghhg gllmlkjk,ljlmnlllkjhjk kkjkJkhggggfe fdefgfghhggll mlkjk,ljlmnlllkjhjkk kjkJkhggggfefd efgfghhggllmlk jk,ljlmnlllkjhjkkk jkJkhggggfefdef gfghhggllmlkjk,ljlmnlllkjhjkkkj kJkhggggfefdefgf ghhggllmlkjk,ljlmn lllkj h jkkkj kJkh ggggf ef de fg fghh g gl lml k jk,ljl mnlllk jhjk kkj kJkhggg gfefde fgfghh ggll mlkj k,ljl mnlllkjh jkkk jkJ khggggfe fdefgfgh hggll mlkjk
chant_293055,hfgg h kjkh kkj hghgf hhjhgg g ghgf hkjk hj hgg gh ggf h khjH g hkkjhghjh gg dfghgg ghgg hg gf h kj kh hgh jhgg kkjkhg,h fg g h k j k h k kj hg h gf h hj hg g g ghg f hk jk hj hg g gh gg f h kh jH g hkkj hg hjh g g dfgh g g gh g g h g g f h k j k h h gh j h g g k k j k h g,h fg g h k j k h k kj hg h gf h hj hg g g ghg f hk jk hj hg g gh gg f h kh jH g hk kj hg hjh g g df gh g g gh g g h g g f h k j k h h gh j h g g k k j k h g,h f g g h k j k h k k j h g h g f h h j h g g g g h g f h k j k h j h g g g h g g f h k h j H g h k k j h g h j h g g d f g h g g g h g g h g g f h k j k h h g h j h g g k k j k h g,hf gg hk jk hk kj hg hg fh hj hg gg gh gf hk jk hj hg gg hg gf hk hj Hg hk kj hg hj hg gd fg hg gg hg gh gg fh kj kh hg hj hg gk kj kh g,hfg ghk jkh kkj hgh gfh hjh ggg ghg fhk jkh jhg ggh ggf hkh jHg hkk jhg hjh ggd fgh ggg hgg hgg fhk jkh hgh jhg gkk jkh g,hfgg hkjk hkkj hghg fhhj hggg ghgf hkjk hjhg gghg gfhk hjHg hkkj hghj hggd fghg gghg ghgg fhkj khhg hjhg gkkj khg,hfggh kjkhk kjhgh gfhhj hgggg hgfhk jkhjh ggghg gfhkh jHghk kjhgh jhggd fghgg ghggh ggfhk jkhhg hjhgg kkjkh g,hfgghk jkhkkj hghgfh hjhggg ghgfhk jkhjhg gghggf hkhjHg hkkjhg hjhggd fghggg hgghgg fhkjkh hghjhg gkkjkh g,hfgghkj khkkjhg hgfhhjh gggghgf hkjkhjh ggghggf hkhjHgh kkjhghj hggdfgh ggghggh ggfhkjk hhghjhg gkkjkhg,hfgghkjk hkkjhghg fhhjhggg ghgfhkjk hjhggghg gfhkhjHg hkkjhghj hggdfghg gghgghgg fhkjkhhg hjhggkkj khg,hfgghkjkh kkjhghgfh hjhgggghg fhkjkhjhg gghggfhkh jHghkkjhg hjhggdfgh ggghgghgg fhkjkhhgh jhggkkjkh g,hfgghkjkhk kjhghgfhhj hgggghgfhk jkhjhggghg gfhkhjHghk kjhghjhggd fghggghggh ggfhkjkhhg hjhggkkjkh g,hfgghkjkhkk jhghgfhhjhg ggghgfhkjkh jhggghggfhk hjHghkkjhgh jhggdfghggg hgghggfhkjk hhghjhggkkj khg,hfgghkjkhkkj hghgfhhjhggg ghgfhkjkhjhg gghggfhkhjHg hkkjhghjhggd fghggghgghgg fhkjkhhghjhg gkkjkhg,hfgghkjkhkkjh ghgfhhjhggggh gfhkjkhjhgggh ggfhkhjHghkkj hghjhggdfghgg ghgghggfhkjkh hghjhggkkjkhg,hfgghkjkhkkjhg hgfhhjhgggghgf hkjkhjhggghggf hkhjHghkkjhghj hggdfghggghggh ggfhkjkhhghjhg gkkjkhg,hfgghkjkhkkjhgh gfhhjhgggghgfhk jkhjhggghggfhkh jHghkkjhghjhggd fghggghgghggfhk jkhhghjhggkkjkh g,hfgghkjkhkkjhghg fhhjhgggghgfhkjk hjhggghggfhkhjHg hkkjhghjhggdfghg gghgghggfhkjkhhg hjhggkkjkhg,hfgg hk jk hkkj hg hgf hh jh gggghgf hk j khj hgg ghg g fh khj Hg hkkjhgh jh gg dfghg ggh g ghggf hkjk h hghjhgg kkj kh g,hfggh kjkh k kjhgh gfhhjh ggggh gfhk jkhjhg gghggf hkhjHg hk kjhghjh ggdfg hggg hgg hggfhkj khhg hjhg gkkj khg,hfgghkjkhk kjhghgfhhjhggg ghgfhkjk hjhg gghggf hkhj Hghkkj hghjhggd fghggghg ghggfhkjkh hghj hggkkjkh g
chant_297729,ffedd ghj khgg gh gFefgg ghjk lkjhGg efgg ghGg ghjkJhg f ghgFe kkkhkhggE,ff ed d g hj k hg g g h gF efg g g h jk l kj hG g efg g ghG g g h jkJ hg f gh gF e k k k hk h ggE,ff ed d g hj k hg g g h gF efg g g h jk l kj hG g efg g ghG g g h jkJ hg f gh gF e k k k hk h ggE,f f e d d g h j k h g g g h g F e f g g g h j k l k j h G g e f g g g h G g g h j k J h g f g h g F e k k k h k h g g E,ff ed dg hj kh gg gh gF ef gg gh jk lk jh Gg ef gg gh Gg gh jk Jh gf gh gF ek kk hk hg gE,ffe ddg hjk hgg ghg Fef ggg hjk lkj hGg efg ggh Ggg hjk Jhg fgh gFe kkk hkh ggE,ffed dghj khgg ghgF efgg ghjk lkjh Ggef gggh Gggh jkJh gfgh gFek kkhk hggE,ffedd ghjkh ggghg Fefgg ghjkl kjhGg efggg hGggh jkJhg fghgF ekkkh khggE,ffeddg hjkhgg ghgFef ggghjk lkjhGg efgggh Ggghjk Jhgfgh gFekkk hkhggE,ffeddgh jkhgggh gFefggg hjklkjh Ggefggg hGgghjk Jhgfghg Fekkkhk hggE,ffeddghj khggghgF efggghjk lkjhGgef ggghGggh jkJhgfgh gFekkkhk hggE,ffeddghjk hggghgFef ggghjklkj hGgefgggh GgghjkJhg fghgFekkk hkhggE,ffeddghjkh ggghgFefgg ghjklkjhGg efggghGggh jkJhgfghgF ekkkhkhggE,ffeddghjkhg gghgFefgggh jklkjhGgefg gghGgghjkJh gfghgFekkkh khggE,ffeddghjkhgg ghgFefggghjk lkjhGgefgggh GgghjkJhgfgh gFekkkhkhggE,ffeddghjkhggg hgFefggghjklk jhGgefggghGgg hjkJhgfghgFek kkhkhggE,ffeddghjkhgggh gFefggghjklkjh GgefggghGgghjk JhgfghgFekkkhk hggE,ffeddghjkhggghg FefggghjklkjhGg efggghGgghjkJhg fghgFekkkhkhggE,ffeddghjkhggghgF efggghjklkjhGgef ggghGgghjkJhgfgh gFekkkhkhggE,f fed dgh jkh gg g hgF e fggghj klk jhG gefgg ghG gg hj kJh gfg hgFek kkh khggE,ffeddgh jkhg gghgFe fggg hjklkj hGgefgg ghGggh jkJhgf ghgFe kk khkhg gE,ffedd ghjkh ggghg Fe fggghjk lkjhGg efgggh GgghjkJh gfghgF ekkkhkhgg E
chant_298565,gFfgg ghgg ghg ghg gefgefd dfggf h hkh gE ghhg kjh jk hGhgf fg hkhgf ghhgg kkjkhg,gF fg g gh g g gh g gh g ge fg ef d d fg gf h hk h gE gh h g kj h j k hG h g f f g h k h gf gh h g g k k j k h g,gF fg g gh g g gh g gh g ge fg ef d d fg gf h hk h gE gh h g kj h j k hG h g f f g h k h gf gh h g g k k j k h g,g F f g g g h g g g h g g h g g e f g e f d d f g g f h h k h g E g h h g k j h j k h G h g f f g h k h g f g h h g g k k j k h g,gF fg gg hg gg hg gh gg ef ge fd df gg fh hk hg Eg hh gk jh jk hG hg ff gh kh gf gh hg gk kj kh g,gFf ggg hgg ghg ghg gef gef ddf ggf hhk hgE ghh gkj hjk hGh gff ghk hgf ghh ggk kjk hg,gFfg gghg gghg ghgg efge fddf ggfh hkhg Eghh gkjh jkhG hgff ghkh gfgh hggk kjkh g,gFfgg ghggg hgghg gefge fddfg gfhhk hgEgh hgkjh jkhGh gffgh khgfg hhggk kjkhg,gFfggg hggghg ghggef gefddf ggfhhk hgEghh gkjhjk hGhgff ghkhgf ghhggk kjkhg,gFfgggh ggghggh ggefgef ddfggfh hkhgEgh hgkjhjk hGhgffg hkhgfgh hggkkjk hg,gFfggghg gghgghgg efgefddf ggfhhkhg Eghhgkjh jkhGhgff ghkhgfgh hggkkjkh g,gFfggghgg ghgghggef gefddfggf hhkhgEghh gkjhjkhGh gffghkhgf ghhggkkjk hg,gFfggghggg hgghggefge fddfggfhhk hgEghhgkjh jkhGhgffgh khgfghhggk kjkhg,gFfggghgggh gghggefgefd dfggfhhkhgE ghhgkjhjkhG hgffghkhgfg hhggkkjkhg,gFfggghggghg ghggefgefddf ggfhhkhgEghh gkjhjkhGhgff ghkhgfghhggk kjkhg,gFfggghggghgg hggefgefddfgg fhhkhgEghhgkj hjkhGhgffghkh gfghhggkkjkhg,gFfggghggghggh ggefgefddfggfh hkhgEghhgkjhjk hGhgffghkhgfgh hggkkjkhg,gFfggghggghgghg gefgefddfggfhhk hgEghhgkjhjkhGh gffghkhgfghhggk kjkhg,gFfggghggghgghgg efgefddfggfhhkhg EghhgkjhjkhGhgff ghkhgfghhggkkjkh g,gFf ggghg ggh ggh gge fg ef ddf ggfhhk hgEghh gkj hjkh Gh gf fghk hgf ghh ggk kjkh g,gFfg gghgggh gghgg efg efddf ggfhhkhgE ghhgk jhjkhG hgffgh khgfg hhg gkkjkhg,gFfgg ghgggh gghggefge fddfgg fhh khgEghhgkjh jkhGhgffgh khgfgh hgg kkjkhg
chant_301413,f hik k k klk ikl kihh l kjkhl kjkh fhk gh ff fhk kkk kklikhk,f hik k k kl k i kl ki h h l kjkh l kjk h f h k g h f f f h k k k k k k l i k hk,f hik k k kl k i kl ki h h l kjkh l kjk h f h k g h f f f h k k k k k k l i k hk,f h i k k k k l k i k l k i h h l k j k h l k j k h f h k g h f f f h k k k k k k l i k h k,fh ik kk kl ki kl ki hh lk jk hl kj kh fh kg hf ff hk kk kk kl ik hk,fhi kkk klk ikl kih hlk jkh lkj khf hkg hff fhk kkk kkl ikh k,fhik kkkl kikl kihh lkjk hlkj khfh kghf ffhk kkkk klik hk,fhikk kklki klkih hlkjk hlkjk hfhkg hfffh kkkkk klikh k,fhikkk klkikl kihhlk jkhlkj khfhkg hfffhk kkkkkl ikhk,fhikkkk lkiklki hhlkjkh lkjkhfh kghfffh kkkkkkl ikhk,fhikkkkl kiklkihh lkjkhlkj khfhkghf ffhkkkkk klikhk,fhikkkklk iklkihhlk jkhlkjkhf hkghfffhk kkkkklikh k,fhikkkklki klkihhlkjk hlkjkhfhkg hfffhkkkkk klikhk,fhikkkklkik lkihhlkjkhl kjkhfhkghff fhkkkkkklik hk,fhikkkklkikl kihhlkjkhlkj khfhkghfffhk kkkkklikhk,fhikkkklkiklk ihhlkjkhlkjkh fhkghfffhkkkk kklikhk,fhikkkklkiklki hhlkjkhlkjkhfh kghfffhkkkkkkl ikhk,fhikkkklkiklkih hlkjkhlkjkhfhkg hfffhkkkkkklikh k,fhikkkklkiklkihh lkjkhlkjkhfhkghf ffhkkkkkklikhk,f hikkk klkik lkih hl kj kh lk jkh fhkg h ff fh kkk k kk likhk,fhikkkkl kiklk ihhlk jkh l kjkh fhkg hfffhk kkkkkli khk,fhikkkk lkiklkih hlkjkh lkjkh fhkghfffhkkk kkk likhk
chant_303066,fed f ghgfe ghgfeee fgghjh hgf ghgfeec fedefdc gfghgfe dff hghkge,fe d f gh gf e gh gf e e e fgghj h hgf gh gf ee c fede fdc gf ghg fe df f h g h k g e,fe d f gh gf e gh gf e e e fggh j h hgf gh gf e e c fede fdc gf ghg fe df f h g h k g e,f e d f g h g f e g h g f e e e f g g h j h h g f g h g f e e c f e d e f d c g f g h g f e d f f h g h k g e,fe df gh gf eg hg fe ee fg gh jh hg fg hg fe ec fe de fd cg fg hg fe df fh gh kg e,fed fgh gfe ghg fee efg ghj hhg fgh gfe ecf ede fdc gfg hgf edf fhg hkg e,fedf ghgf eghg feee fggh jhhg fghg feec fede fdcg fghg fedf fhgh kge,fedfg hgfeg hgfee efggh jhhgf ghgfe ecfed efdcg fghgf edffh ghkge,fedfgh gfeghg feeefg ghjhhg fghgfe ecfede fdcgfg hgfedf fhghkg e,fedfghg feghgfe eefgghj hhgfghg feecfed efdcgfg hgfedff hghkge,fedfghgf eghgfeee fgghjhhg fghgfeec fedefdcg fghgfedf fhghkge,fedfghgfe ghgfeeefg ghjhhgfgh gfeecfede fdcgfghgf edffhghkg e,fedfghgfeg hgfeeefggh jhhgfghgfe ecfedefdcg fghgfedffh ghkge,fedfghgfegh gfeeefgghjh hgfghgfeecf edefdcgfghg fedffhghkge,fedfghgfeghg feeefgghjhhg fghgfeecfede fdcgfghgfedf fhghkge,fedfghgfeghgf eeefgghjhhgfg hgfeecfedefdc gfghgfedffhgh kge,fedfghgfeghgfe eefgghjhhgfghg feecfedefdcgfg hgfedffhghkge,fedfghgfeghgfee efgghjhhgfghgfe ecfedefdcgfghgf edffhghkge,fedfghgfeghgfeee fgghjhhgfghgfeec fedefdcgfghgfedf fhghkge,fedfg hgf eghgf ee efg ghjhhg fg hgfe ec fede fd c gfghg fed f fhghkge,fed fghgfe ghgf ee efg ghjhhg fghgfeecf edef dcgf ghgfedf fhghkge,fedfghgfeghgf eeefgghj hhgfghgfe ecfedef dcgfghgfedffhghk ge
chant_304251,fedee egghh hkgge f dC ddee fddCdddf ffe dCddee egh hG ffedc d ffEdc dfgfe,fe de e e g gh h hk g ge f dC d de e fd dC dddf f fe dC d de e egh hG f fe d c d f fE dc d f gf e,fe de e e g gh h hk g ge f dC d de e fd dC dddf f fe dC d de e eg h hG f fe d c d f fE dc d f gf e,f e d e e e g g h h h k g g e f d C d d e e f d d C d d d f f f e d C d d e e e g h h G f f e d c d f f E d c d f g f e,fe de ee gg hh hk gg ef dC dd ee fd dC dd df ff ed Cd de ee gh hG ff ed cd ff Ed cd fg fe,fed eee ggh hhk gge fdC dde efd dCd ddf ffe dCd dee egh hGf fed cdf fEd cdf gfe,fede eegg hhhk ggef dCdd eefd dCdd dfff edCd deee ghhG ffed cdff Edcd fgfe,fedee egghh hkgge fdCdd eefdd Cdddf ffedC ddeee ghhGf fedcd ffEdc dfgfe,fedeee gghhhk ggefdC ddeefd dCdddf ffedCd deeegh hGffed cdffEd cdfgfe,fedeeeg ghhhkgg efdCdde efddCdd dfffedC ddeeegh hGffedc dffEdcd fgfe,fedeeegg hhhkggef dCddeefd dCdddfff edCddeee ghhGffed cdffEdcd fgfe,fedeeeggh hhkggefdC ddeefddCd ddfffedCd deeeghhGf fedcdffEd cdfgfe,fedeeegghh hkggefdCdd eefddCdddf ffedCddeee ghhGffedcd ffEdcdfgfe,fedeeegghhh kggefdCddee fddCdddfffe dCddeeeghhG ffedcdffEdc dfgfe,fedeeegghhhk ggefdCddeefd dCdddfffedCd deeeghhGffed cdffEdcdfgfe,fedeeegghhhkg gefdCddeefddC dddfffedCddee eghhGffedcdff Edcdfgfe,fedeeegghhhkgg efdCddeefddCdd dfffedCddeeegh hGffedcdffEdcd fgfe,fedeeegghhhkgge fdCddeefddCdddf ffedCddeeeghhGf fedcdffEdcdfgfe,fedeeegghhhkggef dCddeefddCdddfff edCddeeeghhGffed cdffEdcdfgfe,fed eee gghh hkggef dCdd ee fd dCdd dff fed C dd e eeg hhG ffedc df fEd cdf gfe,fe dee eggh hhkgg efdCd deefd dCd ddfffedC ddeeegh hGffed cdffEd cdfgf e,fedeee gghhhkggefd Cd dee fddCdddfff edCdde eeghhGff edcdff Edcdfgfe
