id,words,syllables,neumes,1-mer,2-mer,3-mer,4-mer,5-mer,6-mer,7-mer,8-mer,9-mer,10-mer,11-mer,12-mer,13-mer,14-mer,15-mer,16-mer,poisson-3,poisson-5,poisson-7
chant_424410,defe dedc df fed dCd fdefedd dC fghg fghghjh fg hgf gd gf ffed dCdefe d hjhg hg hk kjh hgh khjkjhh h hgef hghg efgffed fede dc cd efd fhgg egh ff ffedcc dfedd hhgfghgfed,defe de dc d f fe d dC d f defed d dC f g h g f ghg hjh f g h gf g d g f f fe d dC d efe d hj h g h g h k kj h hg h k hjkjh h h hg ef h ghg e f g f fe d fe de d c cd efd f hg g e g h f f ffedc c d fe d d h h g f gh gfed,de fe de dc d f fe d dC d f defed d dC f g h g f ghg hjh f g h gf g d g f f fe d dC d efe d hj h g h g h k kj h hg h k hjkjh h h hg ef h ghg e f g f fe d fe de d c cd efd f hg g e g h f f ffedc c d fe d d h h g f gh gfed,d e f e d e d c d f f e d d C d f d e f e d d d C f g h g f g h g h j h f g h g f g d g f f f e d d C d e f e d h j h g h g h k k j h h g h k h j k j h h h h g e f h g h g e f g f f e d f e d e d c c d e f d f h g g e g h f f f f e d c c d f e d d h h g f g h g f e d,de fe de dc df fe dd Cd fd ef ed dd Cf gh gf gh gh jh fg hg fg dg ff fe dd Cd ef ed hj hg hg hk kj hh gh kh jk jh hh hg ef hg hg ef gf fe df ed ed cc de fd fh gg eg hf ff fe dc cd fe dd hh gf gh gf ed,def ede dcd ffe ddC dfd efe ddd Cfg hgf ghg hjh fgh gfg dgf ffe ddC def edh jhg hgh kkj hhg hkh jkj hhh hge fhg hge fgf fed fed edc cde fdf hgg egh fff fed ccd fed dhh gfg hgf ed,defe dedc dffe ddCd fdef eddd Cfgh gfgh ghjh fghg fgdg fffe ddCd efed hjhg hghk kjhh ghkh jkjh hhhg efhg hgef gffe dfed edcc defd fhgg eghf fffe dccd fedd hhgf ghgf ed,defed edcdf feddC dfdef edddC fghgf ghghj hfghg fgdgf ffedd Cdefe dhjhg hghkk jhhgh khjkj hhhhg efhgh gefgf fedfe dedcc defdf hggeg hffff edccd feddh hgfgh gfed,defede dcdffe ddCdfd efeddd Cfghgf ghghjh fghgfg dgfffe ddCdef edhjhg hghkkj hhghkh jkjhhh hgefhg hgefgf fedfed edccde fdfhgg eghfff fedccd feddhh gfghgf ed,defeded cdffedd Cdfdefe dddCfgh gfghghj hfghgfg dgfffed dCdefed hjhghgh kkjhhgh khjkjhh hhgefhg hgefgff edfeded ccdefdf hggeghf fffedcc dfeddhh gfghgfe d,defededc dffeddCd fdefeddd Cfghgfgh ghjhfghg fgdgfffe ddCdefed hjhghghk kjhhghkh jkjhhhhg efhghgef gffedfed edccdefd fhggeghf fffedccd feddhhgf ghgfed,defededcd ffeddCdfd efedddCfg hgfghghjh fghgfgdgf ffeddCdef edhjhghgh kkjhhghkh jkjhhhhge fhghgefgf fedfededc cdefdfhgg eghffffed ccdfeddhh gfghgfed,defededcdf feddCdfdef edddCfghgf ghghjhfghg fgdgfffedd Cdefedhjhg hghkkjhhgh khjkjhhhhg efhghgefgf fedfededcc defdfhggeg hffffedccd feddhhgfgh gfed,defededcdff eddCdfdefed ddCfghgfghg hjhfghgfgdg fffeddCdefe dhjhghghkkj hhghkhjkjhh hhgefhghgef gffedfededc cdefdfhggeg hffffedccdf eddhhgfghgf ed,defededcdffe ddCdfdefeddd Cfghgfghghjh fghgfgdgfffe ddCdefedhjhg hghkkjhhghkh jkjhhhhgefhg hgefgffedfed edccdefdfhgg eghffffedccd feddhhgfghgf ed,defededcdffed dCdfdefedddCf ghgfghghjhfgh gfgdgfffeddCd efedhjhghghkk jhhghkhjkjhhh hgefhghgefgff edfededccdefd fhggeghffffed ccdfeddhhgfgh gfed,defededcdffedd CdfdefedddCfgh gfghghjhfghgfg dgfffeddCdefed hjhghghkkjhhgh khjkjhhhhgefhg hgefgffedfeded ccdefdfhggeghf fffedccdfeddhh gfghgfed,defededcdffeddC dfdefedddCfghgf ghghjhfghgfgdgf ffeddCdefedhjhg hghkkjhhghkhjkj hhhhgefhghgefgf fedfededccdefdf hggeghffffedccd feddhhgfghgfed,defededcdffeddCd fdefedddCfghgfgh ghjhfghgfgdgfffe ddCdefedhjhghghk kjhhghkhjkjhhhhg efhghgefgffedfed edccdefdfhggeghf fffedccdfeddhhgf ghgfed,de fed ed cdf fe ddC dfd e fe dd dCfg hg fg hgh jh f gh gfgd gfff eddCd efe dh jhg hg hk kj hhgh khjk jhh hhgef hghge fgff ed f ed edc cde fdfhg geghff f fe dcc dfed dhh gfg hgf ed,d efe dedcdf fed dCd fdef edddCf ghg fghghj hfghgf gdgff feddCd efed h jhgh ghkkjhhg h khjkjhhhhge fhg hgefg ffed fed edc cdef df hggeg hffffe dcc dfed d hhgf ghgfe d,defede dcdf fed dCdfde fedddCf ghgfgh ghjhfghgfg dgff feddC defedh jhghgh kkjhhghkh jkjhh hhg efhghge fgff edfede dccdefdfhg gegh ffffedccdfed dhhgf ghgfed
chant_424712,f f gf ff fhihhGhg ggiih gFgf gf f ffhihgg hggf gh fgefdcd gfgghgf f gHh hhfghgf,f f g f f f fhihhG hg g g i ih gF g f g f f f fh ihg g hgg f gh fgef dcd gf g gh g f f gH h h hf gh g f,f f g f f f fhih hG hg g g i ih gF g f g f f f fh ihg g hgg f gh fgef dcd gf g gh g f f gH h h h f gh g f,f f g f f f f h i h h G h g g g i i h g F g f g f f f f h i h g g h g g f g h f g e f d c d g f g g h g f f g H h h h f g h g f,ff gf ff fh ih hG hg gg ii hg Fg fg ff ff hi hg gh gg fg hf ge fd cd gf gg hg ff gH hh hf gh gf,ffg fff fhi hhG hgg gii hgF gfg fff fhi hgg hgg fgh fge fdc dgf ggh gff gHh hhf ghg f,ffgf fffh ihhG hggg iihg Fgfg ffff hihg ghgg fghf gefd cdgf gghg ffgH hhhf ghgf,ffgff ffhih hGhgg giihg Fgfgf fffhi hgghg gfghf gefdc dgfgg hgffg Hhhhf ghgf,ffgfff fhihhG hgggii hgFgfg ffffhi hgghgg fghfge fdcdgf gghgff gHhhhf ghgf,ffgffff hihhGhg ggiihgF gfgffff hihgghg gfghfge fdcdgfg ghgffgH hhhfghg f,ffgffffh ihhGhggg iihgFgfg ffffhihg ghggfghf gefdcdgf gghgffgH hhhfghgf,ffgffffhi hhGhgggii hgFgfgfff fhihgghgg fghfgefdc dgfgghgff gHhhhfghg f,ffgffffhih hGhgggiihg Fgfgffffhi hgghggfghf gefdcdgfgg hgffgHhhhf ghgf,ffgffffhihh GhgggiihgFg fgffffhihgg hggfghfgefd cdgfgghgffg Hhhhfghgf,ffgffffhihhG hgggiihgFgfg ffffhihgghgg fghfgefdcdgf gghgffgHhhhf ghgf,ffgffffhihhGh gggiihgFgfgff ffhihgghggfgh fgefdcdgfgghg ffgHhhhfghgf,ffgffffhihhGhg ggiihgFgfgffff hihgghggfghfge fdcdgfgghgffgH hhhfghgf,ffgffffhihhGhgg giihgFgfgffffhi hgghggfghfgefdc dgfgghgffgHhhhf ghgf,ffgffffhihhGhggg iihgFgfgffffhihg ghggfghfgefdcdgf gghgffgHhhhfghgf,ff gf ff fh ihh Ghgg giih gFgfg ff ffh ihgg hggf gh fge fd cdgf gg hgff gH hh hfgh gf,ffgf fffh ihhGhgg giihgFg fgfff fhi hgghggf ghfgefd cd gfggh gffgHh hhf ghgf,ffgffff hihhGh gggiihgF gfgffffhi hgghggfghfg efdcdgf gghg ffgHh hhfghgf
chant_427334,ddf dcf ghhih hkkjg jkhh hgefghg hg fefgfe dcdd hhgfghg,d df dc f gh hi h hk kj g jk h h hg e f gh g h g fe fgfe d cd d h h g f gh g,d df dc f gh hi h hk kj g jk h h hg e f gh g h g fe fgfe d cd d h h g f gh g,d d f d c f g h h i h h k k j g j k h h h g e f g h g h g f e f g f e d c d d h h g f g h g,dd fd cf gh hi hh kk jg jk hh hg ef gh gh gf ef gf ed cd dh hg fg hg,ddf dcf ghh ihh kkj gjk hhh gef ghg hgf efg fed cdd hhg fgh g,ddfd cfgh hihh kkjg jkhh hgef ghgh gfef gfed cddh hgfg hg,ddfdc fghhi hhkkj gjkhh hgefg hghgf efgfe dcddh hgfgh g,ddfdcf ghhihh kkjgjk hhhgef ghghgf efgfed cddhhg fghg,ddfdcfg hhihhkk jgjkhhh gefghgh gfefgfe dcddhhg fghg,ddfdcfgh hihhkkjg jkhhhgef ghghgfef gfedcddh hgfghg,ddfdcfghh ihhkkjgjk hhhgefghg hgfefgfed cddhhgfgh g,ddfdcfghhi hhkkjgjkhh hgefghghgf efgfedcddh hgfghg,ddfdcfghhih hkkjgjkhhhg efghghgfefg fedcddhhgfg hg,ddfdcfghhihh kkjgjkhhhgef ghghgfefgfed cddhhgfghg,ddfdcfghhihhk kjgjkhhhgefgh ghgfefgfedcdd hhgfghg,ddfdcfghhihhkk jgjkhhhgefghgh gfefgfedcddhhg fghg,ddfdcfghhihhkkj gjkhhhgefghghgf efgfedcddhhgfgh g,ddfdcfghhihhkkjg jkhhhgefghghgfef gfedcddhhgfghg,ddf d cfg hhih hkkj gjk hh hgefg h ghg fefgf e dc ddhhgf ghg,ddfdcfg hhihh kkjgjk hhhgef ghgh gfefgf edcdd hh gf ghg,ddfdcfghhi hhkkj gjkhhhgef ghghgfefgfedc ddhh gfghg
chant_427942,eDghj khg h efgEghkj kjhg dg hgh kjhjj j lmhjklKkj kjhghGfEdee j hjklH kj lhlkjj kjhghGfe,eD g hj kh g h efgE ghkj kjhg d g h gh kj hj j j lmh jklK kj kjhghG fE de e j hjklH kj lhlkj j kjhghG f e,eD g hj kh g h efgE ghkj kjhg d g h gh kj hj j j lmh jklK kj kjhghG fE de e j hjklH kj lh lkj j kjhghG f e,e D g h j k h g h e f g E g h k j k j h g d g h g h k j h j j j l m h j k l K k j k j h g h G f E d e e j h j k l H k j l h l k j j k j h g h G f e,eD gh jk hg he fg Eg hk jk jh gd gh gh kj hj jj lm hj kl Kk jk jh gh Gf Ed ee jh jk lH kj lh lk jj kj hg hG fe,eDg hjk hgh efg Egh kjk jhg dgh ghk jhj jjl mhj klK kjk jhg hGf Ede ejh jkl Hkj lhl kjj kjh ghG fe,eDgh jkhg hefg Eghk jkjh gdgh ghkj hjjj lmhj klKk jkjh ghGf Edee jhjk lHkj lhlk jjkj hghG fe,eDghj khghe fgEgh kjkjh gdghg hkjhj jjlmh jklKk jkjhg hGfEd eejhj klHkj lhlkj jkjhg hGfe,eDghjk hghefg Eghkjk jhgdgh ghkjhj jjlmhj klKkjk jhghGf Edeejh jklHkj lhlkjj kjhghG fe,eDghjkh ghefgEg hkjkjhg dghghkj hjjjlmh jklKkjk jhghGfE deejhjk lHkjlhl kjjkjhg hGfe,eDghjkhg hefgEghk jkjhgdgh ghkjhjjj lmhjklKk jkjhghGf Edeejhjk lHkjlhlk jjkjhghG fe,eDghjkhgh efgEghkjk jhgdghghk jhjjjlmhj klKkjkjhg hGfEdeejh jklHkjlhl kjjkjhghG fe,eDghjkhghe fgEghkjkjh gdghghkjhj jjlmhjklKk jkjhghGfEd eejhjklHkj lhlkjjkjhg hGfe,eDghjkhghef gEghkjkjhgd ghghkjhjjjl mhjklKkjkjh ghGfEdeejhj klHkjlhlkjj kjhghGfe,eDghjkhghefg Eghkjkjhgdgh ghkjhjjjlmhj klKkjkjhghGf EdeejhjklHkj lhlkjjkjhghG fe,eDghjkhghefgE ghkjkjhgdghgh kjhjjjlmhjklK kjkjhghGfEdee jhjklHkjlhlkj jkjhghGfe,eDghjkhghefgEg hkjkjhgdghghkj hjjjlmhjklKkjk jhghGfEdeejhjk lHkjlhlkjjkjhg hGfe,eDghjkhghefgEgh kjkjhgdghghkjhj jjlmhjklKkjkjhg hGfEdeejhjklHkj lhlkjjkjhghGfe,eDghjkhghefgEghk jkjhgdghghkjhjjj lmhjklKkjkjhghGf EdeejhjklHkjlhlk jjkjhghGfe,eDgh j kh gh efgE ghk jk jhgd gh gh kjhj j jlmh jkl Kkjk jh ghGfE de ej hjkl Hkj lh lkj jkj hg h Gfe,eDgh jkhgh efgEgh kjkjhgd ghgh kjhjjj lmhj klKkjk jhghGf Edee jhjkl Hkj lhlkj jkjhghGfe,eDghjk hghefgE ghkjkjhgdgh ghkjhjjjl mhjklKk jkjh ghGf Edeejhjk lHkjlhlk jjkjhgh Gfe
chant_429788,hggf fhhkklk llnmlkk klmm onm lnlkk kl hgg hgf,hgg f fhhkkl k llnm lk k k lm m onm ln lk k kl hg g h g f,hgg f fhhk kl k llnm lk k k lm m onm ln lk k kl hg g h g f,h g g f f h h k k l k l l n m l k k k l m m o n m l n l k k k l h g g h g f,hg gf fh hk kl kl ln ml kk kl mm on ml nl kk kl hg gh gf,hgg ffh hkk lkl lnm lkk klm mon mln lkk klh ggh gf,hggf fhhk klkl lnml kkkl mmon mlnl kkkl hggh gf,hggff hhkkl kllnm lkkkl mmonm lnlkk klhgg hgf,hggffh hkklkl lnmlkk klmmon mlnlkk klhggh gf,hggffhh kklklln mlkkklm monmlnl kkklhgg hgf,hggffhhk klkllnml kkklmmon mlnlkkkl hgghgf,hggffhhkk lkllnmlkk klmmonmln lkkklhggh gf,hggffhhkkl kllnmlkkkl mmonmlnlkk klhgghgf,hggffhhkklk llnmlkkklmm onmlnlkkklh gghgf,hggffhhkklkl lnmlkkklmmon mlnlkkklhggh gf,hggffhhkklkll nmlkkklmmonml nlkkklhgghgf,hggffhhkklklln mlkkklmmonmlnl kkklhgghgf,hggffhhkklkllnm lkkklmmonmlnlkk klhgghgf,hggffhhkklkllnml kkklmmonmlnlkkkl hgghgf,h ggffh h kklk ll nmlkk klmm onmln lkkk lhgg hgf,hggffh hkk lkll n mlkkklm mon mlnlkk klhggh gf,hggffhhkkl kllnm lkkklmmo nmlnlkkklhg ghgf
chant_430741,l kjk lmmll kjhjklk h ggg llmlkj kJklll,l kj k lm ml l kj h jk lk h g g g l l m l k j kJ kl l l,l kj k lm ml l kj h jk lk h g g g l l m l k j kJ kl l l,l k j k l m m l l k j h j k l k h g g g l l m l k j k J k l l l,lk jk lm ml lk jh jk lk hg gg ll ml kj kJ kl ll,lkj klm mll kjh jkl khg ggl lml kjk Jkl ll,lkjk lmml lkjh jklk hggg llml kjkJ klll,lkjkl mmllk jhjkl khggg llmlk jkJkl ll,lkjklm mllkjh jklkhg ggllml kjkJkl ll,lkjklmm llkjhjk lkhgggl lmlkjkJ klll,lkjklmml lkjhjklk hgggllml kjkJklll,lkjklmmll kjhjklkhg ggllmlkjk Jklll,lkjklmmllk jhjklkhggg llmlkjkJkl ll,lkjklmmllkj hjklkhgggll mlkjkJklll,lkjklmmllkjh jklkhgggllml kjkJklll,lkjklmmllkjhj klkhgggllmlkj kJklll,lkjklmmllkjhjk lkhgggllmlkjkJ klll,lkjklmmllkjhjkl khgggllmlkjkJkl ll,lkjklmmllkjhjklk hgggllmlkjkJklll,l kjkl mml lkj hjklk hg ggllm lk jk Jkll l,lkjkl mml lkjh j klkh gggllmlkj kJklll,lkjklmmllk jhj klkhg ggllmlk jkJkll l
chant_436076,dfdd dcdf fe c edcdfe dfef gfE d fffecd,df d d dc d f f e c e d c d f e d f e f g fE d f f f e c d,df d d dc d f f e c e d c d f e d f e f g fE d f f f e c d,d f d d d c d f f e c e d c d f e d f e f g f E d f f f e c d,df dd dc df fe ce dc df ed fe fg fE df ff ec d,dfd ddc dff ece dcd fed fef gfE dff fec d,dfdd dcdf fece dcdf edfe fgfE dfff ecd,dfddd cdffe cedcd fedfe fgfEd fffec d,dfdddc dffece dcdfed fefgfE dfffec d,dfdddcd ffecedc dfedfef gfEdfff ecd,dfdddcdf fecedcdf edfefgfE dfffecd,dfdddcdff ecedcdfed fefgfEdff fecd,dfdddcdffe cedcdfedfe fgfEdfffec d,dfdddcdffec edcdfedfefg fEdfffecd,dfdddcdffece dcdfedfefgfE dfffecd,dfdddcdffeced cdfedfefgfEdf ffecd,dfdddcdffecedc dfedfefgfEdfff ecd,dfdddcdffecedcd fedfefgfEdfffec d,dfdddcdffecedcdf edfefgfEdfffecd,df dd d cdf fe ce dcdfed fefgf Edfff e cd,dfd ddcdf fecedcdf edfefg fEdfff ecd,dfdddcdffe cedcdf edfefgfEd fffecd
chant_437215,ddcd dfgfed dedc efedd dhh kg fgfh dhGg hg edefdcd fgd e cefdcdd hklKh kgf gh hghged efdcdd d fe fd ed cd efgfhhgfed dedcefedd fghhh,dd cd dfg fed dedc ef ed d dh h k g f g f h d hG g hg ed efd c d f g d e c efd cd d h k lK h k gf g h h g hg ed ef d cd d d f e f d ed c d e f gfh hgfed dedc ef ed d f gh h h,dd cd dfg fed dedc ef ed d dh h k g f g f h d hG g hg ed efd c d f g d e c efd cd d h k lK h k gf g h h g hg ed ef d cd d d f e f d ed c d e f gfh hgfed dedc ef ed d f gh h h,d d c d d f g f e d d e d c e f e d d d h h k g f g f h d h G g h g e d e f d c d f g d e c e f d c d d h k l K h k g f g h h g h g e d e f d c d d d f e f d e d c d e f g f h h g f e d d e d c e f e d d f g h h h,dd cd df gf ed de dc ef ed dd hh kg fg fh dh Gg hg ed ef dc df gd ec ef dc dd hk lK hk gf gh hg hg ed ef dc dd df ef de dc de fg fh hg fe dd ed ce fe dd fg hh h,ddc ddf gfe dde dce fed ddh hkg fgf hdh Ggh ged efd cdf gde cef dcd dhk lKh kgf ghh ghg ede fdc ddd fef ded cde fgf hhg fed ded cef edd fgh hh,ddcd dfgf edde dcef eddd hhkg fgfh dhGg hged efdc dfgd ecef dcdd hklK hkgf ghhg hged efdc dddf efde dcde fgfh hgfe dded cefe ddfg hhh,ddcdd fgfed dedce feddd hhkgf gfhdh Gghge defdc dfgde cefdc ddhkl Khkgf ghhgh gedef dcddd fefde dcdef gfhhg fedde dcefe ddfgh hh,ddcddf gfedde dcefed ddhhkg fgfhdh Gghged efdcdf gdecef dcddhk lKhkgf ghhghg edefdc dddfef dedcde fgfhhg fedded cefedd fghhh,ddcddfg feddedc efedddh hkgfgfh dhGghge defdcdf gdecefd cddhklK hkgfghh ghgedef dcdddfe fdedcde fgfhhgf eddedce feddfgh hh,ddcddfgf eddedcef edddhhkg fgfhdhGg hgedefdc dfgdecef dcddhklK hkgfghhg hgedefdc dddfefde dcdefgfh hgfedded cefeddfg hhh,ddcddfgfe ddedcefed ddhhkgfgf hdhGghged efdcdfgde cefdcddhk lKhkgfghh ghgedefdc dddfefded cdefgfhhg feddedcef eddfghhh,ddcddfgfed dedcefeddd hhkgfgfhdh Gghgedefdc dfgdecefdc ddhklKhkgf ghhghgedef dcdddfefde dcdefgfhhg feddedcefe ddfghhh,ddcddfgfedd edcefedddhh kgfgfhdhGgh gedefdcdfgd ecefdcddhkl Khkgfghhghg edefdcdddfe fdedcdefgfh hgfeddedcef eddfghhh,ddcddfgfedde dcefedddhhkg fgfhdhGghged efdcdfgdecef dcddhklKhkgf ghhghgedefdc dddfefdedcde fgfhhgfedded cefeddfghhh,ddcddfgfedded cefedddhhkgfg fhdhGghgedefd cdfgdecefdcdd hklKhkgfghhgh gedefdcdddfef dedcdefgfhhgf eddedcefeddfg hhh,ddcddfgfeddedc efedddhhkgfgfh dhGghgedefdcdf gdecefdcddhklK hkgfghhghgedef dcdddfefdedcde fgfhhgfeddedce feddfghhh,ddcddfgfeddedce fedddhhkgfgfhdh Gghgedefdcdfgde cefdcddhklKhkgf ghhghgedefdcddd fefdedcdefgfhhg feddedcefeddfgh hh,ddcddfgfeddedcef edddhhkgfgfhdhGg hgedefdcdfgdecef dcddhklKhkgfghhg hgedefdcdddfefde dcdefgfhhgfedded cefeddfghhh,d dcdd fgfe dded c e fe ddd h hkgf gfhdhG ghg e defd cd fgd ecef dc dd hkl Khkgf ghhgh gedef dcdd df efd ed cde fg fh h g fedde dcef edd f ghhh,ddcddfgf eddedcefed ddhh kgfgfh dhGghge defd cdfgde cefd cd dhklKhkgf ghh ghg edefdcd dd fefdedcdef gfhhgf edd edc efeddfg hhh,ddcdd fgfed dedcef edddhhk gfgfhd hGghgedefdc dfg decef dcddhklKhkg fghhghgedefd cdddfefd edcde fgfhhgfe ddedcefed dfghhh
chant_437563,gkhgf ghg g jkl hkkj ljk lmlkjklk h h ghkjhGf fhhgg kkjkhg,gk hgf gh g g jk l h k k j l j k lml kjklk h h g h k j hG f fh h g g k k j k h g,gk hgf gh g g jk l h k k j l j k lml kj klk h h g h k j hG f fh h g g k k j k h g,g k h g f g h g g j k l h k k j l j k l m l k j k l k h h g h k j h G f f h h g g k k j k h g,gk hg fg hg gj kl hk kj lj kl ml kj kl kh hg hk jh Gf fh hg gk kj kh g,gkh gfg hgg jkl hkk jlj klm lkj klk hhg hkj hGf fhh ggk kjk hg,gkhg fghg gjkl hkkj ljkl mlkj klkh hghk jhGf fhhg gkkj khg,gkhgf ghggj klhkk jljkl mlkjk lkhhg hkjhG ffhhg gkkjk hg,gkhgfg hggjkl hkkjlj klmlkj klkhhg hkjhGf fhhggk kjkhg,gkhgfgh ggjklhk kjljklm lkjklkh hghkjhG ffhhggk kjkhg,gkhgfghg gjklhkkj ljklmlkj klkhhghk jhGffhhg gkkjkhg,gkhgfghgg jklhkkjlj klmlkjklk hhghkjhGf fhhggkkjk hg,gkhgfghggj klhkkjljkl mlkjklkhhg hkjhGffhhg gkkjkhg,gkhgfghggjk lhkkjljklml kjklkhhghkj hGffhhggkkj khg,gkhgfghggjkl hkkjljklmlkj klkhhghkjhGf fhhggkkjkhg,gkhgfghggjklh kkjljklmlkjkl khhghkjhGffhh ggkkjkhg,gkhgfghggjklhk kjljklmlkjklkh hghkjhGffhhggk kjkhg,gkhgfghggjklhkk jljklmlkjklkhhg hkjhGffhhggkkjk hg,gkhgfghggjklhkkj ljklmlkjklkhhghk jhGffhhggkkjkhg,gkhg fgh ggj k lhkk jl jklml kjk lk hh ghk jhGf fh hggk kjk hg,gkhgf ghgg jklhk kjljk lm lkjk lkhhghkjh Gf fhhggk kj khg,gkhg fghggjk lhkkjljk lmlkjklk hhgh kjhGffh hggkk jkhg
chant_441371,ljlmLlmm lKkk gg kkk kk khkk kkkjh kll lmOm khkh gg llmlkjk,ljlmL lm m lK k k g g k k k k k k h k k k k k j h kl l l mO m kh k h g g l l m l k jk,lj lmL lm m lK k k g g k k k k k k h k k k k k j h kl l l mO m kh k h g g l l m l k jk,l j l m L l m m l K k k g g k k k k k k h k k k k k j h k l l l m O m k h k h g g l l m l k j k,lj lm Ll mm lK kk gg kk kk kk hk kk kk jh kl ll mO mk hk hg gl lm lk jk,ljl mLl mml Kkk ggk kkk kkh kkk kkj hkl llm Omk hkh ggl lml kjk,ljlm Llmm lKkk ggkk kkkk hkkk kkjh klll mOmk hkhg gllm lkjk,ljlmL lmmlK kkggk kkkkk hkkkk kjhkl llmOm khkhg gllml kjk,ljlmLl mmlKkk ggkkkk kkhkkk kkjhkl llmOmk hkhggl lmlkjk,ljlmLlm mlKkkgg kkkkkkh kkkkkjh klllmOm khkhggl lmlkjk,ljlmLlmm lKkkggkk kkkkhkkk kkjhklll mOmkhkhg gllmlkjk,ljlmLlmml Kkkggkkkk kkhkkkkkj hklllmOmk hkhggllml kjk,ljlmLlmmlK kkggkkkkkk hkkkkkjhkl llmOmkhkhg gllmlkjk,ljlmLlmmlKk kggkkkkkkhk kkkkjhklllm Omkhkhggllm lkjk,ljlmLlmmlKkk ggkkkkkkhkkk kkjhklllmOmk hkhggllmlkjk,ljlmLlmmlKkkg gkkkkkkhkkkkk jhklllmOmkhkh ggllmlkjk,ljlmLlmmlKkkgg kkkkkkhkkkkkjh klllmOmkhkhggl lmlkjk,ljlmLlmmlKkkggk kkkkkhkkkkkjhkl llmOmkhkhggllml kjk,ljlmLlmmlKkkggkk kkkkhkkkkkjhklll mOmkhkhggllmlkjk,ljlm Ll m mlK kkgg kkkk kkhk kk kkj hkl ll mOmkhk hgg l lml kjk,ljlm Llmm lKkkggkkk kkkhkk kkkjhk lllm Omkhk hg gllmlkj k,ljlmL lmmlK kkggkkkkk khkkkkkjhk lllm Omkhkhg gllmlkjk
chant_442486,kk kkkjh klk g f h kjh kll kHkgg kkkkklk,k k k k k j h kl k g f h k j h kl l kH k g g k k k k kl k,k k k k k j h kl k g f h k j h kl l kH k g g k k k k kl k,k k k k k j h k l k g f h k j h k l l k H k g g k k k k k l k,kk kk kj hk lk gf hk jh kl lk Hk gg kk kk kl k,kkk kkj hkl kgf hkj hkl lkH kgg kkk kkl k,kkkk kjhk lkgf hkjh kllk Hkgg kkkk klk,kkkkk jhklk gfhkj hkllk Hkggk kkkkl k,kkkkkj hklkgf hkjhkl lkHkgg kkkkkl k,kkkkkjh klkgfhk jhkllkH kggkkkk klk,kkkkkjhk lkgfhkjh kllkHkgg kkkkklk,kkkkkjhkl kgfhkjhkl lkHkggkkk kklk,kkkkkjhklk gfhkjhkllk Hkggkkkkkl k,kkkkkjhklkg fhkjhkllkHk ggkkkkklk,kkkkkjhklkgf hkjhkllkHkgg kkkkklk,kkkkkjhklkgfh kjhkllkHkggkk kkklk,kkkkkjhklkgfhk jhkllkHkggkkkk klk,kkkkkjhklkgfhkj hkllkHkggkkkkkl k,kkkkkjhklkgfhkjh kllkHkggkkkkklk,k kkkkj h klkgf hkjhk ll kHk ggkk kk klk,kkkkkj hklkg fhkjhkl lkHkggkk kkkl k,kk kkkjh klkgfhkj hkll kHkg gkkkkklk
chant_444260,ggE fefgghg fghghih f gh kJhg hg gfed f ghggfd fEfggg kkjkhg,g gE fe fg ghg f ghghih f g h kJ hg h g g fe d f gh g gfd fE fg g g k k j k h g,g gE fe fg gh g f ghg hih f g h kJ hg h g g fe d f gh g gfd fE fg g g k k j k h g,g g E f e f g g h g f g h g h i h f g h k J h g h g g f e d f g h g g f d f E f g g g k k j k h g,gg Ef ef gg hg fg hg hi hf gh kJ hg hg gf ed fg hg gf df Ef gg gk kj kh g,ggE fef ggh gfg hgh ihf ghk Jhg hgg fed fgh ggf dfE fgg gkk jkh g,ggEf efgg hgfg hghi hfgh kJhg hggf edfg hggf dfEf gggk kjkh g,ggEfe fgghg fghgh ihfgh kJhgh ggfed fghgg fdfEf gggkk jkhg,ggEfef gghgfg hghihf ghkJhg hggfed fghggf dfEfgg gkkjkh g,ggEfefg ghgfghg hihfghk Jhghggf edfghgg fdfEfgg gkkjkhg,ggEfefgg hgfghghi hfghkJhg hggfedfg hggfdfEf gggkkjkh g,ggEfefggh gfghghihf ghkJhghgg fedfghggf dfEfgggkk jkhg,ggEfefgghg fghghihfgh kJhghggfed fghggfdfEf gggkkjkhg,ggEfefgghgf ghghihfghkJ hghggfedfgh ggfdfEfgggk kjkhg,ggEfefgghgfg hghihfghkJhg hggfedfghggf dfEfgggkkjkh g,ggEfefgghgfgh ghihfghkJhghg gfedfghggfdfE fgggkkjkhg,ggEfefgghgfghg hihfghkJhghggf edfghggfdfEfgg gkkjkhg,ggEfefgghgfghgh ihfghkJhghggfed fghggfdfEfgggkk jkhg,ggEfefgghgfghghi hfghkJhghggfedfg hggfdfEfgggkkjkh g,gg Efe fgg hgfg hghih fghkJ hghg gfe d f gh ggfdfEf gg gkk jk hg,ggEfefgg hgfg hghihf ghkJ hghgg fedfghggf dfEfgggkk jkhg,ggEfefgg hgfghghih fghk Jhghggfedfg hggfdfEfg ggkkj khg
